TITLE = "1.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
51.2739,114.49,1.74773,1.12236,1.33972,0.767206,1,0.00504522,4.16959,
55.5575,114.49,2.89519,2.75015,0.904846,0.740206,1,0.00534032,3.59565,
59.8411,114.49,3.25421,3.11688,0.935364,0.746107,1,0.00497837,3.86658,
64.1248,114.49,5.31144,5.30739,0.20752,0.738971,1,0.00664778,4.57037,
68.4084,114.49,8.13933,7.88384,2.02332,0.747777,1,0.0059313,4.0672,
72.6921,114.49,9.02386,8.75188,2.19879,0.756825,1,0.00198146,4.7154,
76.9757,114.49,7.30989,7.01094,2.06909,0.723464,1,7.27462e-05,4.72792,
81.2593,114.49,8.90851,8.64175,2.1637,0.758498,1,0.000421528,3.55871,
85.543,114.49,9.53267,9.23304,2.37122,0.779757,1,-0.000921081,3.92976,
89.8266,114.49,9.51752,9.10474,2.77252,0.742427,1,-0.00184923,4.28376,
94.1103,114.49,9.75175,9.40294,2.58484,0.718136,1,-0.00082726,3.45911,
98.3939,114.49,10.9995,10.8073,2.04773,0.760904,1,0.000633776,4.2157,
102.678,114.49,11.0814,10.9963,1.37024,0.81561,1,0.00126902,4.62483,
