case_id,shape_true,Re,dy_true,eps_true,iou_obstacle,dice_obstacle,miou3,miou3_fluid,miou3_wall,miou3_obstacle,mse_case,shape_pred,shape_correct,shape_confidence,dy_pred,dy_abs_err,eps_pred,eps_abs_err,eps_sign_correct,dy_std,eps_std
triangle_Re100_p02,triangle,100,0.0265253204595215,0.0137296314784394,0.9999999999333333,0.9999999999666667,0.9958330277765955,0.9992178333983835,0.9882812499980698,0.9999999999333333,8.972167968749998e-05,triangle,1,0.8408333333333333,0.0255743110810373,0.000951009378484198,0.0032444904923823502,0.010485140986057049,1,0.005708923023215767,0.03529512326802781
triangle_Re200_p02,triangle,200,-0.0049473815675744,-0.0303336642525946,0.9999999999333333,0.9999999999666667,0.9958780698277708,0.999217221134899,0.9884169884150803,0.9999999999333333,8.972167968749998e-05,triangle,1,0.9975,-0.004235008578488581,0.0007123729890858186,-0.015919701016990872,0.01441396323560373,1,0.003177940214335972,0.028648556051817865
triangle_Re300_p19,triangle,300,0.0448733045646829,-0.0223766362530451,0.9999999999333333,0.9999999999666667,0.9999999999770832,0.9999999999998694,0.9999999999980469,0.9999999999333333,0.0,triangle,1,0.955,0.04582318014538977,0.0009498755807068673,-0.008080565334076382,0.014296070918968718,1,0.00318582818120632,0.02653639844154072
triangle_Re200_p25,triangle,200,-0.0233545497648074,-0.0202126284251615,0.9999999999333333,0.9999999999666667,0.9999999999770832,0.9999999999998694,0.9999999999980469,0.9999999999333333,0.0,triangle,1,0.9991666666666666,-0.020744143471123935,0.0026104062936834656,0.009610932004470505,0.029823560429632003,0,0.004442476476466683,0.032922222384563986
triangle_Re100_p28,triangle,100,-0.0358089514708823,0.0064939820530252,0.9999999999333333,0.9999999999666667,0.9999999999770832,0.9999999999998694,0.9999999999980469,0.9999999999333333,0.0,triangle,1,0.9808333333333333,-0.03674378660946297,0.0009348351385806697,-0.007559925633182083,0.014053907686207283,0,0.00549416910605803,0.03632495624244793
diamond_Re200_p23,diamond,200,0.0244489613261155,-0.0146152010592295,0.9999999999333333,0.9999999999666667,0.9999999999770832,0.9999999999998694,0.9999999999980469,0.9999999999333333,0.0,diamond,1,1.0,0.024317381359622463,0.0001315799664930381,-0.0036942729921827272,0.010920928067046773,1,0.004528869149004283,0.0331528201706952
bar_Re100_p17,bar,100,-0.0309964344580126,0.0466626565281792,0.9999999999375,0.9999999999687501,0.9847229676036197,0.997137652875228,0.9570312499981308,0.9999999999375,0.0003289794921875,bar,1,0.9791666666666666,-0.03439441935276788,0.00339798489475528,-0.0077615608788817805,0.05442421740706098,0,0.0048294475551589324,0.03542096945443272
bar_Re300_p09,bar,300,0.0004805082233133,0.0363529005217952,0.9999999999375,0.9999999999687501,0.9875002033760479,0.9976568601925282,0.9648437499981155,0.9999999999375,0.00026916503906249995,bar,1,1.0,-0.0014373304083968692,0.0019178386317101693,0.0063636860573416274,0.02998921446445357,1,0.003028176163059336,0.027990387143032345
bar_Re100_p15,bar,100,0.0344092128781529,0.0302526508034791,0.9999999999375,0.9999999999687501,0.9888888888673816,0.9979166666665367,0.968749999998108,0.9999999999375,0.00023925781249999997,bar,1,0.945,0.03293504205351531,0.0014741708246375912,0.0011019980190742295,0.029150652784404874,1,0.005397584676438431,0.03914346165063345
bar_Re100_p29,bar,100,0.016975659765017,0.048260020715023,0.9999999999375,0.9999999999687501,0.9901335761776302,0.9981785063750978,0.9722222222202932,0.9999999999375,0.00020935058593749996,bar,1,0.9966666666666667,0.01452480546983414,0.0024508542951828614,0.01519478842804736,0.03306523228697564,1,0.003474914674956103,0.02498024775383832
bar_Re300_p18,bar,300,-0.0024657024058868,-0.0401304086297625,0.9999999999375,0.9999999999687501,0.9918444915241836,0.9984342379956943,0.9770992366393567,0.9999999999375,0.00017944335937499997,bar,1,1.0,-0.0013403034770094423,0.0011253989288773577,-0.021722891641006225,0.018407516988756274,1,0.0027152207544084367,0.018538238895912166
bar_Re300_p27,bar,300,0.0384849185486443,0.0529941702208096,0.9999999999375,0.9999999999687501,0.9914797086153092,0.99843912591038,0.975999999998048,0.9999999999375,0.00017944335937499997,bar,1,1.0,0.03646159810056275,0.002023320448081546,0.018183515399555518,0.03481065482125408,1,0.0034060323166255953,0.02707251301374928
triangle_Re300_p12,triangle,300,-0.0340511098321956,-0.0421239887977431,0.9999999999375,0.9999999999687501,0.9918444915241836,0.9984342379956943,0.9770992366393567,0.9999999999375,0.00017944335937499997,triangle,1,0.985,-0.03337154591826211,0.0006795639139334925,-0.014965031871802764,0.027158956925940336,1,0.005194048094936649,0.03882553445646164
bar_Re300_p12,bar,300,-0.0132875093150137,-0.0379053510368944,0.9999999999375,0.9999999999687501,0.9931793700475797,0.9986951983297235,0.9808429118755156,0.9999999999375,0.00014953613281249998,bar,1,0.9983333333333333,-0.012324239525704333,0.0009632697893093671,-0.01447828745417616,0.02342706358271824,1,0.0056255583672848684,0.030671880860548256
bar_Re200_p25,bar,200,-0.0127341820609981,-0.0090982052274235,0.9999999999375,0.9999999999687501,0.9930552161847226,0.9986968986185824,0.9804687499980851,0.9999999999375,0.00014953613281249998,bar,1,0.9991666666666666,-0.012222833170077795,0.0005113488909203063,0.017277762225647423,0.02637596745307092,0,0.00393441367194081,0.0308260253097091
bar_Re200_p06,bar,200,0.0167783175560984,-0.0373520412673353,0.9999999999375,0.9999999999687501,0.9931793700475797,0.9986951983297235,0.9808429118755156,0.9999999999375,0.00014953613281249998,bar,1,0.9958333333333333,0.01859756616120679,0.0018192486051083895,-0.012724205050750389,0.024627836216584913,1,0.003501590080536268,0.02010717084137346
bar_Re200_p27,bar,200,0.0361053454977457,0.0346203949726549,0.9999999999375,0.9999999999687501,0.9943407831618001,0.9989586045299402,0.98406374501796,0.9999999999375,0.00011962890624999998,bar,1,0.9975,0.03549848501624205,0.0006068604815036502,0.016910099422630095,0.017710295550024804,1,0.003142010023989251,0.030802263539583558
